Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1788375246,75,,Aggregated,30.800000,0.000000,68,98,120,130,190,280,350,390,630,900,900,3205,0,68,91.71006957882857,4.684300001827069,900.3870000015013,12556.877691107644
1788375247,75,,Aggregated,31.700000,0.000000,68,98,120,130,190,280,350,390,630,900,900,3235,0,68,91.6605187635723,4.684300001827069,900.3870000015013,12672.212982998455
1788375248,75,,Aggregated,31.400000,0.000000,68,98,120,130,190,280,350,390,630,900,900,3271,0,68,91.89361195359169,4.684300001827069,900.3870000015013,12703.397737694895
1788375249,75,,Aggregated,31.800000,0.000000,68,98,120,130,190,280,350,390,630,900,900,3303,0,68,91.74771489561373,4.684300001827069,900.3870000015013,12771.69421737814
1788375250,75,,Aggregated,31.900000,0.000000,67,97,120,130,190,280,350,390,630,900,900,3334,0,67,91.36901925621447,4.684300001827069,900.3870000015013,12754.687762447511
1788375251,75,,Aggregated,31.100000,0.000000,67,97,120,130,190,280,350,390,630,900,900,3368,0,67,91.33180985753827,4.684300001827069,900.3870000015013,12922.73752969121
1788375252,75,,Aggregated,32.100000,0.000000,67,97,120,130,190,280,350,390,630,900,900,3401,0,67,91.24872587480425,4.684300001827069,900.3870000015013,12898.53543075566
1788375253,75,,Aggregated,32.600000,0.000000,67,98,120,130,190,280,350,390,630,900,900,3422,0,67,91.35705341911417,4.684300001827069,900.3870000015013,12908.973991817651
1788375254,75,,Aggregated,31.600000,0.000000,68,98,120,130,190,280,350,390,630,900,900,3460,0,68,92.15339540468675,4.684300001827069,900.3870000015013,12857.896242774566
1788375255,75,,Aggregated,31.600000,0.000000,68,98,120,130,190,280,350,400,630,900,900,3485,0,68,92.13824269733922,4.684300001827069,900.3870000015013,13030.1018651363
1788375256,75,,Aggregated,31.200000,0.000000,68,98,120,130,190,280,350,390,630,900,900,3512,0,68,91.97526022217062,4.684300001827069,900.3870000015013,12975.152050113895
1788375257,75,,Aggregated,31.200000,0.000000,68,99,120,130,200,290,370,420,640,900,900,3545,0,68,94.01222928074958,4.684300001827069,900.3870000015013,12981.5610719323
1788375258,75,,Aggregated,31.100000,0.000000,69,100,120,140,200,290,370,420,640,900,900,3583,0,69,94.55373804081789,4.684300001827069,900.3870000015013,12992.296957856544
1788375259,75,,Aggregated,30.700000,0.000000,69,100,120,140,200,290,370,420,640,900,900,3616,0,69,94.48401200228368,4.684300001827069,900.3870000015013,12978.701050884956
1788375260,75,,Aggregated,31.000000,0.000000,69,100,120,140,200,290,370,420,640,900,900,3646,0,69,94.56830194740846,4.684300001827069,900.3870000015013,13021.703236423478
1788375261,75,,Aggregated,30.600000,0.000000,69,100,120,140,200,290,370,420,640,900,900,3682,0,69,94.33870154813326,4.684300001827069,900.3870000015013,12949.393536121674
1788375262,75,,Aggregated,30.800000,0.000000,69,100,120,140,200,290,370,420,640,900,900,3713,0,69,94.42803886352965,4.684300001827069,900.3870000015013,12982.450309722597
1788375263,75,,Aggregated,31.000000,0.000000,69,100,120,140,200,290,370,420,640,900,900,3745,0,69,94.53824384520573,4.684300001827069,900.3870000015013,12922.954606141522
1788375264,75,,Aggregated,31.000000,0.000000,69,100,120,140,200,290,360,420,640,900,900,3777,0,69,94.33803764901197,4.684300001827069,900.3870000015013,12947.181096108023
1788375265,75,,Aggregated,31.100000,0.000000,70,100,120,140,200,290,370,430,640,900,900,3809,0,70,95.53613906545642,4.684300001827069,900.3870000015013,12899.939091625098
1788375266,75,,Aggregated,32.200000,0.000000,71,100,120,140,210,290,370,440,860,900,900,3838,0,71,97.04998600841641,4.684300001827069,900.3870000015013,12974.624804585721
1788375267,75,,Aggregated,31.400000,0.000000,71,100,130,140,210,300,370,440,860,900,900,3870,0,71,97.5898730491504,4.684300001827069,900.3870000015013,12989.232558139534
1788375268,75,,Aggregated,31.300000,0.000000,72,100,130,140,210,290,370,440,860,900,900,3901,0,72,97.7261161753864,4.684300001827069,900.3870000015013,12983.801589336068
1788375269,75,,Aggregated,31.600000,0.000000,72,100,130,140,210,290,370,440,860,900,900,3936,0,72,97.50910383642871,4.684300001827069,900.3870000015013,12976.303099593495
1788375270,75,,Aggregated,31.600000,0.000000,71,100,120,140,210,290,370,440,860,900,900,3967,0,71,97.0679886060431,4.684300001827069,900.3870000015013,12922.075119737838
1788375271,75,,Aggregated,31.800000,0.000000,71,100,120,140,210,290,370,440,860,900,900,3992,0,71,96.8032917836082,4.684300001827069,900.3870000015013,12982.30511022044
1788375272,75,,Aggregated,31.700000,0.000000,71,100,120,140,210,290,370,440,710,900,900,4023,0,71,96.8943239622545,4.684300001827069,900.3870000015013,13162.121302510564
